comparable_frec,pred,ci_lo,ci_hi,P_overall,P_nonlin
6838.810175879397,0.33829974191207474,0.3165268207006058,0.36077978046984993,7.734299356521035e-08,0.001971324029173771
6898.2780904522615,0.33728094061382197,0.31542478273607705,0.3598554539143691,7.734299356521035e-08,0.001971324029173771
6957.746005025126,0.33629026974110093,0.31436382280656505,0.3589454138642345,7.734299356521035e-08,0.001971324029173771
7017.21391959799,0.3353288176626646,0.313345410136765,0.3580503020370484,7.734299356521035e-08,0.001971324029173771
7076.681834170855,0.3343976681616522,0.3123709493277474,0.3571708208604997,7.734299356521035e-08,0.001971324029173771
7136.149748743719,0.3334979009528056,0.31144177651119437,0.3563077392377569,7.734299356521035e-08,0.001971324029173771
7195.617663316583,0.332630592231127,0.3105591548052269,0.3554618991004531,7.734299356521035e-08,0.001971324029173771
7255.085577889447,0.33179681525166227,0.3097242689491912,0.3546342228691506,7.734299356521035e-08,0.001971324029173771
7314.553492462312,0.33099764094003764,0.30893821898229334,0.35382572195338996,7.734299356521035e-08,0.001971324029173771
7374.021407035176,0.33023413853331174,0.30820201281755,0.3530375064365723,7.734299356521035e-08,0.001971324029173771
7433.489321608041,0.3295073762506456,0.30751655754870294,0.35227079610445283,7.734299356521035e-08,0.001971324029173771
7492.957236180905,0.3288184219932287,0.3068826493143572,0.351526932989097,7.734299356521035e-08,0.001971324029173771
7552.425150753769,0.32816834407283635,0.30630096153197156,0.35080739561143853,7.734299356521035e-08,0.001971324029173771
7611.893065326633,0.32755821196832763,0.3057720313063665,0.35011381511317563,7.734299356521035e-08,0.001971324029173771
7671.360979899498,0.32698909710932655,0.30529624381592785,0.3494479934698152,7.734299356521035e-08,0.001971324029173771
7730.828894472362,0.32646207368625757,0.30487381448859274,0.34881192396731636,7.734299356521035e-08,0.001971324029173771
7790.296809045226,0.3259782194858376,0.3045047688044255,0.34820781409956225,7.734299356521035e-08,0.001971324029173771
7849.764723618091,0.32553861675104545,0.3041889196093772,0.3476381109955426,7.734299356521035e-08,0.001971324029173771
7909.232638190955,0.32514434152366506,0.303925825827764,0.3471055227878563,7.734299356521035e-08,0.001971324029173771
7968.700552763819,0.32479578405010795,0.30371382646184525,0.34661264847503864,7.734299356521035e-08,0.001971324029173771
8028.1684673366835,0.32449227091766664,0.30354954380345733,0.3461617275808884,7.734299356521035e-08,0.001971324029173771
8087.636381909548,0.3242330472298963,0.30342927270536557,0.3457551788962958,7.734299356521035e-08,0.001971324029173771
8147.104296482412,0.3240173685641723,0.30334910720581815,0.345395653517635,7.734299356521035e-08,0.001971324029173771
8206.572211055276,0.32384450053985664,0.3033049417476288,0.34508603170482605,7.734299356521035e-08,0.001971324029173771
8266.04012562814,0.32371371838294477,0.30329247821487776,0.34482941391201377,7.734299356521035e-08,0.001971324029173771
8325.508040201004,0.32362430648823715,0.30330724030005835,0.34462910448210793,7.734299356521035e-08,0.001971324029173771
8384.97595477387,0.3235755579800127,0.3033445966720339,0.3444885865385843,7.734299356521035e-08,0.001971324029173771
8444.443869346735,0.32356677427211583,0.30339979420633734,0.34441148681652806,7.734299356521035e-08,0.001971324029173771
8503.911783919599,0.32359726462831295,0.3034680021158571,0.3444015295981648,7.734299356521035e-08,0.001971324029173771
8563.379698492463,0.32366634572371655,0.3035443671501265,0.3444624795877653,7.734299356521035e-08,0.001971324029173771
8622.847613065327,0.32377334120802576,0.30362407911723344,0.344598074474852,7.734299356521035e-08,0.001971324029173771
